,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,0.816739703292,0.176227601182,-0.72561256113,-0.670096329603,0.843914917055,-0.839621519084,-0.724203689881,0.306195456904,-0.551357087915,0.652166296106,-0.168018954974,-0.0352322851402,-0.742755595362,-0.94370469121,0.518440553767,-0.852052503207,0.280286130151,0.0750309919724,0.0369491820589,-0.40066186639,0.512025360626,-0.198804807947,-0.697522767097,-0.887945629961,-0.314935919141,0.216078048184,-0.559387724333,0.48437767603,-0.782580284186,-0.0561023962196,0.0733765959329,0.641992281818,-0.764136544801,-0.996681922569,0.0673875127863,-0.698581766348,0.143354821975,-0.934226299197,-0.0186818715942,-0.218551899073,-0.687537145842,-0.0643374279786,-0.0456930941092,-0.86426904204,0.353783674973,0.827368035464,0.22685355629,0.254350678399,0.496774199963,0.872109306498,0.964922109259,-0.0146621602064,0.889983757372,-0.281546629471,0.455257692991,0.873559459612,-0.967566355954,0.841054573726,0.770068314719,-0.589060305471,-0.180604711223,-0.754192624144,0.494341703337,0.554795209643,0.761851930146,-0.117127989373,0.260091069623,0.687263129803,-0.81327527622,-0.761715575541,0.635537396043,-0.116092963289,0.605706864938,-0.999731148555,-0.769975751501
1,-0.263345381981,-0.204717509525,0.667483850696,0.0195330859418,0.835897157388,-0.150636499332,-0.866104205484,-0.0841078212753,-0.178014343287,0.0988825931185,0.279626397196,-0.882222969832,0.235026954601,-0.735484570104,-0.136405542959,0.784628435437,-0.732358854575,-0.582512897498,-0.15399438388,-0.879244168218,-0.427478682883,-0.845093655065,-0.0459446685687,0.146725538939,0.498532800288,0.846446849524,-0.124790122476,0.255587992538,-0.879895328933,-0.0494042540762,0.739982815203,0.184525463449,-0.24982908472,-0.821539370023,-0.00286015298637,0.837374723958,-0.852243454384,0.0617109273331,-0.147385339769,0.518895808092,-0.697730957826,-0.657641355993,0.431976791876,0.359883116229,0.0353336763163,-0.990915768891,0.711297641314,0.974763435139,0.334856504112,0.866423980513,0.515597295231,0.368291935692,-0.297504918845,-0.840712580517,-0.935690128945,-0.0989088435913,-0.080960427495,-0.227661424233,-0.940185881938,-0.601341436952,-0.727002911298,-0.974554707517,0.23823521753,-0.80213998142,-0.703252839682,-0.801805584859,0.529298907694,0.76672489625,-0.762443851154,0.231297956068,0.23934537846,-0.437378929548,0.176994539346,-0.133468412292,-0.78474141199
2,0.916462221816,0.357238974352,0.907887109643,-0.697985295931,0.588275445828,-0.158780275069,0.859340383017,0.373950003393,-0.70570102471,-0.935082754849,-0.748787427198,0.425347643607,-0.97894828254,-0.0435029103161,0.106074736037,0.624503253214,-0.106842210195,-0.989058520186,-0.562467551486,-0.904923324253,0.961872899126,0.276812758918,-0.996191855311,-0.922973521714,-0.548987844539,0.557679132286,-0.201993539797,0.0106931104517,0.744985640234,0.7824539432,-0.144355483987,0.520287044563,-0.531680292191,-0.64965911161,0.952556662445,0.276370110522,0.314543014668,0.755643851001,-0.945963106735,-0.42825513498,0.438308122587,-0.0907855294589,0.885706008391,-0.0988829178781,-0.745967474631,0.814568621587,-0.989798365591,0.51749507869,-0.983356594277,-0.0736018176264,-0.588938510838,0.903293796811,-0.206550918696,-0.938126262418,0.553556836009,-0.366864013342,0.278884769468,-0.189575805695,-0.123003727314,-0.472439025372,0.576633306132,-0.0725909304406,-0.92079691796,0.88950242844,-0.00619034347056,-0.0280880158105,-0.307130599916,0.270263760264,-0.196946699026,0.498926787873,0.753133236622,-0.0205689811837,0.305072739354,-0.408957925053,0.250773685337
3,0.270446876374,0.0239179392008,-0.68033979478,0.450587823115,-0.360703691451,-0.223602329914,0.70305579378,0.362218197465,-0.834690116466,0.130726266279,-0.826191681899,0.290881069791,-0.210727286395,0.625966003572,0.560325726116,0.999384846834,-0.401691365211,-0.649874319188,-0.629395433948,0.197806062667,-0.33094360856,0.813677749082,-0.841319409323,0.529601713123,-0.0206106206554,0.274834961306,0.175616578383,0.060485297132,0.396662799221,0.0913807668554,0.844911484629,0.103323261079,0.839299554117,0.612638244701,0.695063802792,0.794543037669,-0.594919065026,-0.314922674902,0.798715994435,-0.701602327674,-0.0197421263679,-0.790534814161,-0.694938297556,0.177746660931,-0.207828879513,-0.152647659473,0.0162309927907,0.321423913277,-0.0013729618753,-0.316487132762,-0.614414961272,-0.0710856358246,-0.248925853807,0.630858572962,-0.969437539741,0.140763663512,0.236886619252,0.975761177442,0.770696524205,0.035102634335,-0.423001005473,-0.979661912493,-0.51847035379,0.694838866924,0.946480573147,0.402076572654,0.207676505679,0.212436352466,0.299783347557,-0.996453673423,-0.260115103046,-0.341474266486,0.955834467494,-0.99857851266,0.472657523237
4,-0.189458087268,-0.870511161647,-0.278126189129,-0.744334290378,-0.925311983704,0.366874213861,-0.950662762624,-0.976103702696,-0.148063861684,-0.738901210915,-0.107776679857,-0.267963274888,-0.795477204637,0.279382441263,0.299412461881,0.289323896049,0.729228109407,-0.986484429231,-0.94456186876,0.046298661248,-0.0680008546329,0.981103039884,-0.284959771418,-0.221823521964,0.671380827764,0.246152446012,-0.85788166872,-0.884713321033,0.0570716952585,-0.206487207064,0.470830751984,0.256092458438,-0.999418836294,-0.966276596058,0.679397062334,-0.670861550469,0.139159124522,0.88096170881,0.93318137826,0.688473561424,0.777814591213,0.810085589874,-0.846920291102,0.714453731423,-0.168567656241,-0.914700601971,0.066310289535,-0.766623819613,-0.84180296934,-0.0648742734913,-0.370493939206,0.762603450471,-0.368850223803,0.645120691626,-0.99024948115,0.898385158834,-0.891373861478,-0.47426520151,-0.950258772008,0.918677965498,-0.896661674089,-0.302025827543,0.327648686112,-0.356000317494,-0.985058429565,-0.518886844619,0.429353382621,-0.243475055074,0.640538765549,0.477928032012,0.171941237077,-0.811081260418,0.963966907865,0.0413138030791,-0.479673340935
5,0.204237366335,0.413527728495,-0.0650229140215,0.283630055094,-0.783951674367,0.748099191447,0.361418352045,0.54594201003,-0.772561790165,0.0385734544779,0.385157650366,0.0445337883078,-0.801613921597,-0.878713528015,0.232000560596,0.593750615204,0.993226171077,0.136403044385,-0.541037216383,-0.189878783042,-0.786752611133,-0.172290572764,0.680302649178,-0.219632486933,-0.896564759098,-0.668209069124,0.339323494948,0.382419118674,-0.60394841155,0.620251173639,-0.438320646942,0.111398556505,-0.384620626255,0.386202127561,-0.24868168102,0.523581934923,-0.0331797174101,0.280508556652,0.852074364804,-0.129342348714,0.101258039542,-0.621796331619,0.386832615604,-0.574617013271,0.379884504257,0.84633494997,0.882569867805,0.603624460151,0.0782572824695,0.674405146944,-0.0845125109895,-0.246196507251,0.404638348195,-0.585383700656,-0.851472831763,-0.267978660478,-0.318761221272,-0.75898370456,0.709092680977,0.3362636655,-0.948449583737,0.0802872034993,-0.692425536816,0.0224083627771,0.54247320803,-0.173924678586,0.193697866656,0.0928459474021,0.1551798088,-0.0437976416949,-0.665967980999,-0.51680337169,0.788066782518,0.476381064003,0.965699766397
6,-0.891771758227,-0.366887701676,0.918543470345,-0.121274288903,0.208642981949,0.13945096781,-0.718653104312,0.46217668634,-0.883406713762,0.0758938722676,0.10524365772,-0.596335009911,0.500816540354,0.792321721784,0.958104088399,-0.946398038437,-0.380582097086,0.849615716137,-0.899021096656,-0.455981523548,0.0667451979514,0.480362368033,-0.543919069601,-0.399343535089,-0.610955052258,-0.113907802059,0.00866018861646,0.798422030685,0.541476850159,0.430658190492,0.145307605598,-0.342871505579,-0.8598780301,-0.482416700702,-0.610657392668,-0.544237353157,-0.546482148357,-0.138938547624,-0.23860215138,-0.325938385426,0.762443232261,-0.594557081566,-0.672724566329,-0.848026121443,0.849688400236,-0.611339301633,0.14450405939,-0.252596272043,0.110567590752,0.285100766724,0.680122148837,0.0144941551949,-0.345550487637,-0.637872063303,0.213602132161,-0.73602313402,0.711582393897,-0.944452934756,0.690567773941,-0.561538666982,-0.0243162226443,0.461009495029,0.568301767074,-0.196472332131,-0.00112239298486,-0.94088659446,-0.31197979229,-0.476874215008,-0.219893762496,-0.398245170077,-0.680552303416,0.883428726079,-0.141474242013,0.27557351337,0.853490361678
7,0.144915718984,-0.746033580616,0.577130802999,0.549296233232,-0.19081242972,0.0787553386868,-0.150259901377,-0.551543002977,0.525811510899,0.488838141883,0.294079873112,-0.0887509296085,-0.0704198453589,-0.403144213861,-0.468582729612,0.697910882928,0.718716534111,-0.969342154818,0.439180783013,-0.340187683318,0.838662776678,-0.51579160437,-0.329225632617,0.494640278278,-0.851833190579,0.416046182915,0.349325736637,-0.391988618937,0.425506726932,0.805817497757,0.607850530795,0.035652774576,-0.735140906582,0.784646556248,-0.0205957518592,-0.184276852214,0.0954744464225,-0.572936659341,-0.327649595115,0.470979175372,0.126916853418,0.524525799691,0.523897293368,0.507126886266,-0.711654673411,0.300370991581,-0.0396720605795,-0.875850006067,0.670075654307,-0.560601561412,-0.97415135619,0.286841862198,-0.655821286247,-0.876618565054,0.867509962743,-0.703074713135,0.0400667525622,-0.265433327699,-0.910550715052,-0.371324373193,-0.299091137405,-0.013156536759,0.413437238285,0.999923992845,0.037110629381,0.885474323303,0.0548700361134,0.187332724449,-0.721897852418,0.141619684078,-0.478907875452,-0.451935057132,-0.132276598385,0.307444625072,0.234627528523
8,-0.387480612425,-0.942528666842,-0.511938750469,-0.0943698150419,0.818998943268,0.220693787338,0.754983938592,0.188022975604,-0.113697038714,-0.342868293177,0.940154513128,-0.0435344916099,-0.281538534463,0.815424484651,0.623696807511,0.177447032306,0.132096558048,-0.00533067378143,-0.807396606225,0.374962518615,-0.248964836433,-0.965987357946,0.452079463789,-0.741417885769,0.595801371031,-0.480900758207,0.172783331964,0.139496327309,-0.646291553414,-0.121957210872,0.638043424484,0.943927530463,-0.963701736969,-0.706723544691,0.234847231829,-0.995005698106,0.515948124148,0.165993906852,0.345697169367,0.248449877616,0.197995669145,-0.795207125702,-0.52958241434,-0.072197026019,-0.331250918754,0.566089143269,0.350514092151,-0.377091157863,0.902146565155,0.288451960827,0.693218423596,0.80913866503,-0.604765397958,-0.204569523457,-0.8780939965,-0.704389625917,0.174900570238,0.0342344978755,-0.124985026611,0.433892868623,-0.468218802907,-0.171137715876,0.876400630705,0.134148761994,0.362835087446,0.490962426531,-0.106603223558,-0.138413002884,-0.0596232361885,0.724007488494,-0.272800679475,0.77053221653,-0.918198245911,-0.494361590965,0.794745724969
9,0.865510064691,-0.584682073521,-0.565712383366,0.508459914472,-0.277101031875,-0.588720153484,-0.545561125904,-0.391663394054,0.665943980844,-0.0872765930204,-0.745854686557,-0.256959755126,-0.353696324871,-0.847828502539,0.646551160746,0.462669185765,-0.128907713699,0.40305380165,-0.322613093289,0.871640117883,0.00153152202115,-0.777626061567,-0.0496680421476,-0.279770322809,-0.931823530755,-0.300612315478,0.95264972487,-0.480733179948,0.447973630908,-0.691752219601,-0.661390941717,-0.407049970395,-0.970802469685,-0.0327411823925,0.939619096746,-0.436970087826,0.339623213412,0.688530318106,0.878880125109,-0.949379246307,0.690204938506,-0.837232738175,-0.37325856791,0.48527231002,-0.263552737437,-0.88700066053,0.486458112034,0.113500240651,-0.0695114282846,-0.172918132507,0.256279431047,0.834067331801,-0.159112568815,-0.224803749368,-0.277498251583,-0.601650481115,0.665494484909,-0.539708755407,0.108791260216,0.562650882914,-0.948442948718,0.00699630113155,-0.195595202038,-0.854465810932,0.637416806442,-0.194059418105,-0.254626494444,0.346801774394,-0.113079165021,-0.255863679863,0.124851315447,-0.277560288034,0.507241659124,0.516538476695,0.510049241958
